disorder_id	disorder_name	gene_symbol	description	score	query_phenotype	match_phenotype
ORPHA:1300	Autosomal Dominant Popliteal Pterygium Syndrome	IRF6	Irf6<em1(IMPC)Wtsi> hom early	18.035	HP:0008288	MP:0005553,MP:0010090,MP:0005343
ORPHA:1333	Familial Pancreatic Carcinoma	PALB2	Palb2<tm1.1(KOMP)Vlcg> het early	24.18	HP:0000819	MP:0002079
ORPHA:1333	Familial Pancreatic Carcinoma	TP53	Trp53<tm1b(EUCOMM)Hmgu> hom early	15.355	HP:0100592,HP:0001433	MP:0012362
ORPHA:1334	Chronic Mucocutaneous Candidiasis	IL17RA	Il17ra<em1(IMPC)Mbp> hom early	38.925	HP:0000142,HP:0012115	MP:0000601,MP:0001126,MP:0001120,MP:0000598
ORPHA:1334	Chronic Mucocutaneous Candidiasis	IL17RC	Il17rc<em1(IMPC)Mbp> hom early	34.505	HP:0000790,HP:0000142,HP:0012115	MP:0000691,MP:0002989,MP:0000689,MP:0002135,MP:0001126
ORPHA:134	Beta-Ketothiolase Deficiency	ACAT1	Acat1<em1(IMPC)J> hom early	26.24	HP:0012523,HP:0000713,HP:0002039	MP:0001399
ORPHA:1340	Cardiofaciocutaneous Syndrome	MAP2K2	Map2k2<tm1a(EUCOMM)Wtsi> hom early	27.445	HP:0001531	MP:0001262
ORPHA:1359	Carney Complex	PDE11A	Pde11a<em1(IMPC)Mbp> hom early	43.06	HP:0002890,HP:0002895,HP:0100618,HP:0012206,HP:0012887,HP:0006731,HP:0000826,HP:0000138,HP:0003118,HP:0012041,HP:0000008,HP:0025274,HP:0000845,HP:0010788,HP:0025451,HP:0030269,HP:0000053,HP:0100619,HP:0000870,HP:0002894,HP:0000866,HP:0001580,HP:0000798,HP:0025318,HP:0011760,HP:0030075	MP:0001147,MP:0009709,MP:0001120,MP:0001146,MP:0001126
ORPHA:136	Cerebral Autosomal Dominant Arteriopathy-Subcortical Infarcts-Leukoencephalopathy	NOTCH3	Notch3<tm1.1(KOMP)Vlcg> hom early	37.835	HP:0000819,HP:0010992	MP:0002135,MP:0005292,MP:0003068,MP:0003917
ORPHA:1366	Autosomal Recessive Palmoplantar Keratoderma And Congenital Alopecia	LSS	Lss<tm1b(KOMP)Wtsi> het early	41.79	HP:0000518	MP:0001303
ORPHA:1369	Congenital Cataract-Hypertrophic Cardiomyopathy-Mitochondrial Myopathy Syndrome	SLC25A4	Slc25a4<tm1a(EUCOMM)Wtsi> hom early	21.865	HP:0001639	MP:0002833
ORPHA:1369	Congenital Cataract-Hypertrophic Cardiomyopathy-Mitochondrial Myopathy Syndrome	TKFC	Tkfc<em1(IMPC)Ccpcz> hom early	26.56	HP:0001639	MP:0000274,MP:0000266
ORPHA:137605	Legius Syndrome	SPRED1	Spred1<em1(IMPC)Ccpcz> hom early	39.86	HP:0000752,HP:0030052,HP:0004845,HP:0000997,HP:0100615,HP:0001634,HP:0007565,HP:0009588,HP:0032077,HP:0001642,HP:0001332,HP:0002650,HP:0007018,HP:0000365	MP:0001486,MP:0002059,MP:0000274,MP:0010168,MP:0008039,MP:0000691,MP:0004599,MP:0000703,MP:0000689,MP:0010850,MP:0001126,MP:0020421,MP:0002797,MP:0004952,MP:0013772,MP:0000745,MP:0004613,MP:0004738,MP:0013520,MP:0011239,MP:0013523,MP:0004609,MP:0000709,MP:0000266,MP:0001157,MP:0000219,MP:0000137,MP:0005016
ORPHA:137634	Overgrowth-Macrocephaly-Facial Dysmorphism Syndrome	RNF135	Rnf135<em1(IMPC)Tcp> hom late	19.43	HP:0012741	MP:0002637,MP:0001127
ORPHA:137667	Capillary Malformation-Arteriovenous Malformation	RASA1	Rasa1<tm1b(EUCOMM)Hmgu> het early	20.88	HP:0001627	MP:0002833
ORPHA:137888	Auriculocondylar Syndrome	PLCB4	Plcb4<tm1b(EUCOMM)Wtsi> hom early	20.67	HP:0000368,HP:0000377,HP:0009902,HP:0008572,HP:0030022,HP:0008772,HP:0009895,HP:0000365	MP:0004738
ORPHA:138	Charge Syndrome	SEMA3E	Sema3e<em1(IMPC)H> hom early	32.805	HP:0000648,HP:0000612,HP:0000567	MP:0001319,MP:0001289,MP:0010097,MP:0006243,MP:0001325,MP:0006241
ORPHA:1388	Catel-Manzke Syndrome	TGDS	Tgds<em1(IMPC)Mbp> hom embryo	29.235	HP:0001631,HP:0001629	MP:0000266,MP:0000269
ORPHA:139396	X-Linked Cerebral Adrenoleukodystrophy	ABCD1	Abcd1<tm1a(EUCOMM)Wtsi> hem early	19.41	HP:0004359	MP:0008821
ORPHA:139399	Adrenomyeloneuropathy	ABCD1	Abcd1<tm1a(EUCOMM)Wtsi> hem early	19.06	HP:0004359	MP:0008821
ORPHA:139471	Microphthalmia With Brain And Digit Anomalies	BMP4	Bmp4<tm1b(EUCOMM)Hmgu> het early	49.24	HP:0000518,HP:0000556,HP:0000647,HP:0000482,HP:0000567,HP:0000612	MP:0011960,MP:0008259,MP:0001322,MP:0003733,MP:0011965,MP:0003731,MP:0001325,MP:0011962
ORPHA:139471	Microphthalmia With Brain And Digit Anomalies	BMP4	Bmp4<tm1b(EUCOMM)Hmgu> het embryo	44.585	HP:0000568,HP:0000528	MP:0001297
ORPHA:139536	Distal Hereditary Motor Neuropathy Type 5	BSCL2	Bscl2<tm1b(EUCOMM)Hmgu> hom early	42.965	HP:0002317,HP:0001765,HP:0008081,HP:0009053,HP:0001761	MP:0001406,MP:0001402,MP:0002764
ORPHA:139536	Distal Hereditary Motor Neuropathy Type 5	GARS1	Gars1<em1(IMPC)Tcp> het early	21.74	HP:0001765	MP:0000157
ORPHA:140952	Syndactyly-Telecanthus-Anogenital And Renal Malformations Syndrome	CCNQ	Ccnq<tm1.1(KOMP)Vlcg> het embryo	16.485	HP:0004322	MP:0003984
ORPHA:1412	Tarsal-Carpal Coalition Syndrome	NOG	Nog<em1(IMPC)Mbp> hom embryo	19.97	HP:0004322	MP:0003984
ORPHA:141291	Cleft Lip And Alveolus	MSX1	Msx1<tm1b(KOMP)Wtsi> het early	22.245	HP:0002015	MP:0020870
ORPHA:141291	Cleft Lip And Alveolus	MSX1	Msx1<tm1b(KOMP)Wtsi> hom embryo	26.435	HP:0000668,HP:0100267	MP:0000111
ORPHA:1416	Familial Calcium Pyrophosphate Deposition	TNFRSF11B	Tnfrsf11b<em1(IMPC)Mbp> hom early	20.83	HP:0001369,HP:0002758,HP:0001376	MP:0000063
ORPHA:1425	Desbuquois Syndrome	XYLT1	Xylt1<em1(IMPC)J> hom embryo	19.14	HP:0100490,HP:0002673,HP:0200055,HP:0002812,HP:0002974,HP:0004209,HP:0003366,HP:0000944	MP:0002109
ORPHA:1426	Greenberg Dysplasia	LBR	Lbr<em1(IMPC)Tcp> hom early	45.96	HP:0001881,HP:0100569,HP:0008905,HP:0002983,HP:0000347,HP:0009106,HP:0006619,HP:0011849,HP:0004331,HP:0001156	MP:0003795,MP:0000550,MP:0000063,MP:0005562,MP:0002764,MP:0002110,MP:0000219,MP:0010124,MP:0000220,MP:0005016
ORPHA:144	Lynch Syndrome	MLH1	Mlh1<tm1b(EUCOMM)Hmgu> hom early	16.335	HP:0002894,HP:0006725,HP:0002893,HP:0100615,HP:0001402,HP:0100031	MP:0001147,MP:0004952
ORPHA:144	Lynch Syndrome	PMS1	Pms1<tm1.1(KOMP)Vlcg> hom early	26.7	HP:0100571	MP:0000274,MP:0000266
ORPHA:144	Lynch Syndrome	TGFBR2	Tgfbr2<em1(IMPC)Rbrc> het early	29.755	HP:0002894,HP:0100571,HP:0006725,HP:0001402	MP:0000601,MP:0000274,MP:0000266,MP:0000598
ORPHA:1452	Cleidocranial Dysplasia	RUNX2	Runx2<em1(IMPC)Rbrc> het early	56.995	HP:0000303,HP:0000347,HP:0002812,HP:0008821,HP:0004209,HP:0003298,HP:0004331,HP:0000682,HP:0001182,HP:0011069,HP:0000939,HP:0002644,HP:0000894,HP:0002650,HP:0000684,HP:0005916,HP:0001156,HP:0000882,HP:0200021,HP:0001172,HP:0000670,HP:0005107,HP:0002857,HP:0010669,HP:0005930	MP:0003795,MP:0005296,MP:0004599,MP:0005298,MP:0005270,MP:0004509,MP:0000137,MP:0010124
ORPHA:1454	Joubert Syndrome With Hepatic Defect	INPP5E	Inpp5e<tm1.1(KOMP)Vlcg> het early	12.84	HP:0001409	MP:0006203
ORPHA:1454	Joubert Syndrome With Hepatic Defect	INPP5E	Inpp5e<tm1.1(KOMP)Vlcg> hom embryo	37.7	HP:0002085,HP:0001320,HP:0001162,HP:0000238,HP:0007360	MP:0000562,MP:0001697,MP:0002109,MP:0003720,MP:0000841
ORPHA:1458	Codas Syndrome	LONP1	Lonp1<tm1b(EUCOMM)Hmgu> het early	37.995	HP:0000518	MP:0001303
ORPHA:1465	Coffin-Siris Syndrome	DPF2	Dpf2<tm1b(EUCOMM)Hmgu> het early	21.995	HP:0000028,HP:0000047,HP:0000085	MP:0002135,MP:0002059
ORPHA:1465	Coffin-Siris Syndrome	DPF2	Dpf2<tm1b(EUCOMM)Hmgu> hom embryo	30.305	HP:0001629,HP:0001627,HP:0009237,HP:0001631,HP:0001511,HP:0030084,HP:0001636	MP:0000266,MP:0002109,MP:0001697
ORPHA:1465	Coffin-Siris Syndrome	SMARCB1	Smarcb1<tm1b(EUCOMM)Hmgu> het early	21.29	HP:0002209,HP:0000574,HP:0011231,HP:0000294,HP:0001007,HP:0000998	MP:0001510
ORPHA:1465	Coffin-Siris Syndrome	ARID1B	Arid1b<tm1b(EUCOMM)Hmgu> hom early	13.995	HP:0000028	MP:0001925
ORPHA:1465	Coffin-Siris Syndrome	ARID1B	Arid1b<em1(IMPC)Tcp> het early	26.18	HP:0002884,HP:0012523,HP:0000752,HP:0000718	MP:0020420,MP:0020421,MP:0000689
ORPHA:1465	Coffin-Siris Syndrome	SMARCC2	Smarcc2<em1(IMPC)J> het early	24.6	HP:0012523,HP:0000752,HP:0000365,HP:0000718	MP:0020870,MP:0004738
ORPHA:1465	Coffin-Siris Syndrome	SOX4	Sox4<em1(IMPC)Mbp> het early	26.37	HP:0000752,HP:0000047,HP:0000718,HP:0000028,HP:0002884,HP:0012523	MP:0001120,MP:0004906,MP:0005084,MP:0020421,MP:0009342
ORPHA:1465	Coffin-Siris Syndrome	SOX4	Sox4<em1(IMPC)Mbp> hom embryo	28.89	HP:0001631,HP:0001636,HP:0001629,HP:0001627	MP:0000266
ORPHA:147	Carbamoyl-Phosphate Synthetase 1 Deficiency	CPS1	Cps1<em1(IMPC)H> het early	29.505	HP:0005961,HP:0001987,HP:0001951	MP:0005178,MP:0005628,MP:0001556
ORPHA:1493	Vici Syndrome	EPG5	Epg5<em1(IMPC)H> hom early	19.27	HP:0001638,HP:0001387	MP:0000062,MP:0002626
ORPHA:1501	Adrenocortical Carcinoma	TP53	Trp53<tm1b(EUCOMM)Hmgu> het early	16.585	HP:0002900	MP:0010091
ORPHA:1507	Autosomal Recessive Robinow Syndrome	NXN	Nxn<tm1b(EUCOMM)Wtsi> het early	39.07	HP:0000347,HP:0004209,HP:0007598,HP:0005048,HP:0006101,HP:0010059,HP:0001596,HP:0000028,HP:0001171,HP:0000431,HP:0003027,HP:0000637,HP:0009882,HP:0000508,HP:0001770,HP:0003042,HP:0000582,HP:0000527,HP:0003272,HP:0011304,HP:0001156,HP:0000286,HP:0001852,HP:0100490,HP:0003196,HP:0000494	MP:0000443,MP:0002110,MP:0002768,MP:0000627,MP:0001340,MP:0002764
ORPHA:1507	Autosomal Recessive Robinow Syndrome	NXN	Nxn<tm1b(EUCOMM)Wtsi> het embryo	42.675	HP:0006101,HP:0010059,HP:0001770,HP:0007598,HP:0001156,HP:0001852,HP:0100490,HP:0003042,HP:0001171,HP:0000256,HP:0011304,HP:0003272,HP:0003027,HP:0004209,HP:0009882,HP:0005048	MP:0000564,MP:0000433
ORPHA:1507	Autosomal Recessive Robinow Syndrome	NXN	Nxn<tm1b(EUCOMM)Wtsi> hom embryo	49.44	HP:0010804,HP:0000202,HP:0002714,HP:0000322,HP:0004209,HP:0005048,HP:0007598,HP:0006101,HP:0010059,HP:0002263,HP:0010807,HP:0011069,HP:0001171,HP:0000212,HP:0000256,HP:0003027,HP:0001537,HP:0011800,HP:0000174,HP:0009882,HP:0002007,HP:0001770,HP:0003042,HP:0000668,HP:0003272,HP:0010296,HP:0011304,HP:0001156,HP:0001852,HP:0100490,HP:0000164,HP:0000154,HP:0004397,HP:0000343,HP:0010297	MP:0011495,MP:0000111,MP:0000564,MP:0000433,MP:0001697
ORPHA:1507	Autosomal Recessive Robinow Syndrome	NXN	Nxn<em1(IMPC)J> hom embryo	34.7	HP:0010804,HP:0002263,HP:0000164,HP:0010807,HP:0011069,HP:0000212,HP:0000202,HP:0002714,HP:0000154,HP:0004397,HP:0000322,HP:0000668,HP:0000343,HP:0001537,HP:0010297,HP:0010296,HP:0000174	MP:0000111,MP:0001697
ORPHA:1507	Autosomal Recessive Robinow Syndrome	NXN	Nxn<em1(IMPC)Bay> hom embryo	34.755	HP:0002007,HP:0001537,HP:0011800	MP:0011495,MP:0001697
ORPHA:1507	Autosomal Recessive Robinow Syndrome	ROR2	Ror2<em1(IMPC)Mbp> hom embryo	41.325	HP:0010804,HP:0000202,HP:0002714,HP:0000322,HP:0004209,HP:0007598,HP:0005048,HP:0006101,HP:0010059,HP:0002263,HP:0010807,HP:0011069,HP:0001171,HP:0000212,HP:0003027,HP:0001537,HP:0000174,HP:0009882,HP:0001770,HP:0003042,HP:0000668,HP:0003272,HP:0010296,HP:0011304,HP:0001156,HP:0001852,HP:0100490,HP:0000164,HP:0000154,HP:0004397,HP:0008873,HP:0000343,HP:0010297	MP:0000562,MP:0000111,MP:0003231,MP:0002109,MP:0001711,MP:0003984
ORPHA:1515	Cranioectodermal Dysplasia	IFT52	Ift52<em1(IMPC)Bay> het embryo	15.34	HP:0008905	MP:0003984
ORPHA:154	Familial Isolated Dilated Cardiomyopathy	MYBPC3	Mybpc3<tm1a(EUCOMM)Hmgu> hom early	51.505	HP:0001644,HP:0003236	MP:0005627,MP:0000266,MP:0002833,MP:0008805
ORPHA:154	Familial Isolated Dilated Cardiomyopathy	TPM1	Tpm1<tm1a(EUCOMM)Wtsi> het early	45.27	HP:0001644,HP:0003236	MP:0005553,MP:0010090,MP:0002833,MP:0008821
ORPHA:154	Familial Isolated Dilated Cardiomyopathy	SDHA	Sdha<tm2b(KOMP)Wtsi> het early	24.24	HP:0003236	MP:0005633,MP:0001554
ORPHA:154	Familial Isolated Dilated Cardiomyopathy	PSEN1	Psen1<tm1.1(KOMP)Vlcg> hom embryo	21.985	HP:0001644	MP:0001914
ORPHA:154	Familial Isolated Dilated Cardiomyopathy	LMNA	Lmna<tm1b(EUCOMM)Wtsi> het early	13.425	HP:0000982	MP:0002764
ORPHA:154	Familial Isolated Dilated Cardiomyopathy	LDB3	Ldb3<tm2b(EUCOMM)Hmgu> het early	42.74	HP:0001644,HP:0001874	MP:0010392,MP:0002606,MP:0012362
ORPHA:154	Familial Isolated Dilated Cardiomyopathy	CAP2	Cap2<tm1b(EUCOMM)Wtsi> het early	35.315	HP:0001644,HP:0001874	MP:0010506,MP:0005562,MP:0010570,MP:0010067,MP:0003233
ORPHA:154	Familial Isolated Dilated Cardiomyopathy	LAMA4	Lama4<tm1.1(KOMP)Vlcg> hom early	50.955	HP:0001644,HP:0003236,HP:0001874	MP:0002968,MP:0002833,MP:0002606
ORPHA:154	Familial Isolated Dilated Cardiomyopathy	DSG2	Dsg2<tm1b(EUCOMM)Wtsi> hom early	38.24	HP:0001644	MP:0005140,MP:0002753
ORPHA:154	Familial Isolated Dilated Cardiomyopathy	MYPN	Mypn<em1(IMPC)J> hom early	32.035	HP:0001874	MP:0000221
ORPHA:154	Familial Isolated Dilated Cardiomyopathy	DSP	Dsp<em1(IMPC)Mbp> hom embryo	25.705	HP:0001644	MP:0000266
ORPHA:154	Familial Isolated Dilated Cardiomyopathy	DMD	Dmd<em1(IMPC)Hmgu> hem early	56.16	HP:0100578,HP:0003236,HP:0001874	MP:0005343,MP:0010025,MP:0002941,MP:0002591
ORPHA:154	Familial Isolated Dilated Cardiomyopathy	DMD	Dmd<em1(IMPC)Hmgu> hom early	57.59	HP:0100578,HP:0003236,HP:0001874	MP:0002968,MP:0005343,MP:0002941,MP:0005562,MP:0005505,MP:0005568,MP:0002591,MP:0010025,MP:0010067,MP:0002965
ORPHA:154	Familial Isolated Dilated Cardiomyopathy	RBM20	Rbm20<em1(IMPC)Mbp> hom early	30.545	HP:0001644,HP:0003236,HP:0001874	MP:0000692,MP:0000277,MP:0001552
ORPHA:154	Familial Isolated Dilated Cardiomyopathy	ABCC9	Abcc9<em1(IMPC)H> het early	45.525	HP:0001874	MP:0005016,MP:0000219
ORPHA:154	Familial Isolated Dilated Cardiomyopathy	PSEN2	Psen2<em1(IMPC)Ccpcz> hom early	32.585	HP:0001644,HP:0001874,HP:0000982	MP:0000709,MP:0005561,MP:0000266,MP:0002110,MP:0000703
ORPHA:1545	Crisponi Syndrome	CLCF1	Clcf1<tm1.1(KOMP)Vlcg> het early	31.275	HP:0001645,HP:0001371,HP:0100490,HP:0001376	MP:0000062,MP:0003233
ORPHA:1556	Cutis Marmorata Telangiectatica Congenita	GNA11	Gna11<tm1a(EUCOMM)Wtsi> hom early	32.865	HP:0004349	MP:0000063,MP:0010123
ORPHA:1556	Cutis Marmorata Telangiectatica Congenita	GNA11	Gna11<tm1b(EUCOMM)Wtsi> hom early	20.815	HP:0002650,HP:0004349	MP:0004609
ORPHA:1556	Cutis Marmorata Telangiectatica Congenita	ARL6IP6	Arl6ip6<em1(IMPC)Bay> hom early	30.055	HP:0000541	MP:0003731
ORPHA:1571	Knobloch Syndrome	COL18A1	Col18a1<tm1.1(KOMP)Vlcg> hom early	42.855	HP:0000541,HP:0000518,HP:0001083,HP:0004327,HP:0000608,HP:0007773	MP:0008259,MP:0005102,MP:0002792,MP:0001303,MP:0001319,MP:0010097,MP:0001325,MP:0006241
ORPHA:1572	Common Variable Immunodeficiency	NFKB1	Nfkb1<tm1a(KOMP)Wtsi> hom early	29.515	HP:0001878,HP:0001531,HP:0001973,HP:0001744,HP:0001888	MP:0003961,MP:0000218,MP:0005562
ORPHA:1572	Common Variable Immunodeficiency	CD19	Cd19<em2(IMPC)Ics> hom early	39.75	HP:0001744,HP:0001878,HP:0001888,HP:0001973	MP:0000220,MP:0005016
ORPHA:157798	Serrated Polyposis Syndrome	RNF43	Rnf43<em1(IMPC)Tcp> hom early	14.13	HP:0100574,HP:0006725	MP:0000691
ORPHA:157846	Neuroferritinopathy	FTL	Ftl1<em1(IMPC)Rbrc> hom early	28.73	HP:0002355	MP:0001406
ORPHA:157846	Neuroferritinopathy	FTL	Ftl1<em1(IMPC)Rbrc> hom late	19.14	HP:0012343	MP:0004152
ORPHA:157973	Congenital Muscular Dystrophy Due To Lmna Mutation	LMNA	Lmna<tm1b(EUCOMM)Wtsi> het early	13.58	HP:0001883	MP:0002764
ORPHA:158684	Epidermolysis Bullosa Simplex With Pyloric Atresia	PLEC	Plec<em1(IMPC)Bay> hom embryo	25.945	HP:0001561	MP:0001785
ORPHA:158687	Lethal Acantholytic Erosive Disorder	JUP	Jup<tm1.1(KOMP)Vlcg> hom embryo	29.055	HP:0001511,HP:0001562	MP:0001785,MP:0001697
ORPHA:158687	Lethal Acantholytic Erosive Disorder	DSP	Dsp<em1(IMPC)Mbp> hom embryo	26.255	HP:0000695,HP:0001638,HP:0001640	MP:0002884,MP:0000266
ORPHA:1606	1P36 Deletion Syndrome	PDPN	Pdpn<tm1b(EUCOMM)Wtsi> het early	13.77	HP:0000534,HP:0011228,HP:0002230	MP:0001284
ORPHA:1606	1P36 Deletion Syndrome	CASZ1	Casz1<tm1b(EUCOMM)Hmgu> het early	17.63	HP:0001644,HP:0000648,HP:0001009	MP:0001289,MP:0003900
ORPHA:1606	1P36 Deletion Syndrome	KCNAB2	Kcnab2<em1(IMPC)Mbp> hom early	27.575	HP:0100490,HP:0001743,HP:0002591,HP:0001513,HP:0100716,HP:0002015,HP:0001508,HP:0000733	MP:0000702,MP:0002339,MP:0003961,MP:0010024,MP:0001399
ORPHA:1617	2Q24 Microdeletion Syndrome	TBR1	Tbr1<tm1.1(KOMP)Mbp> het embryo	60.655	HP:0001770,HP:0100490,HP:0100807,HP:0010078,HP:0001188,HP:0000568	MP:0000562,MP:0001293,MP:0000564,MP:0001297
ORPHA:1617	2Q24 Microdeletion Syndrome	TBR1	Tbr1<tm1.1(KOMP)Mbp> hom embryo	60.655	HP:0001770,HP:0100490,HP:0100807,HP:0010078,HP:0001188,HP:0000568	MP:0000562,MP:0001293,MP:0000564,MP:0001297
ORPHA:163681	Cntnap2-Related Developmental And Epileptic Encephalopathy	CNTNAP2	Cntnap2<em1(IMPC)H> hom early	30.61	HP:0001268,HP:0007064,HP:0000744	MP:0001415
ORPHA:163690	Hypotonia-Cystinuria Syndrome	SLC3A1	Slc3a1<tm1.1(KOMP)Vlcg> hom early	35.295	HP:0001508,HP:0000787,HP:0003131	MP:0008528,MP:0011625,MP:0009552,MP:0000538,MP:0003068,MP:0002989,MP:0002135,MP:0003960,MP:0011874,MP:0003917
ORPHA:163690	Hypotonia-Cystinuria Syndrome	PREPL	Prepl<em1(IMPC)H> hom early	40.155	HP:0000286,HP:0000508	MP:0005176,MP:0005287
ORPHA:163693	2P21 Microdeletion Syndrome	CAMKMT	Camkmt<tm1b(EUCOMM)Wtsi> hom early	38.945	HP:0002901,HP:0003131	MP:0005553,MP:0005565,MP:0005633
ORPHA:163693	2P21 Microdeletion Syndrome	SLC3A1	Slc3a1<tm1.1(KOMP)Vlcg> hom early	37.315	HP:0000787,HP:0001508,HP:0002901,HP:0003131	MP:0002968,MP:0005565,MP:0008528,MP:0011625,MP:0005178,MP:0009552,MP:0000538,MP:0001556,MP:0003068,MP:0002989,MP:0002135,MP:0003960,MP:0011874,MP:0003917
ORPHA:163693	2P21 Microdeletion Syndrome	PREPL	Prepl<em1(IMPC)H> hom early	32.495	HP:0000527	MP:0005176,MP:0005287
ORPHA:163956	X-Linked Intellectual Disability, Nascimento Type	UBE2A	Ube2a<tm1.1(KOMP)Vlcg> hem early	24.615	HP:0000722,HP:0000718	MP:0001399
ORPHA:163956	X-Linked Intellectual Disability, Nascimento Type	UBE2A	Ube2a<tm1.1(KOMP)Vlcg> hom early	19.32	HP:0001629,HP:0000028,HP:0001719,HP:0001718,HP:0001636,HP:0001655	MP:0002833,MP:0001926
ORPHA:166002	Multiple Epiphyseal Dysplasia Due To Collagen 9 Anomaly	COL9A2	Col9a2<tm1b(EUCOMM)Wtsi> hom early	65.66	HP:0002515,HP:0003946,HP:0002815,HP:0003045,HP:0002758,HP:0003365,HP:0003999,HP:0002812,HP:0002857,HP:0009826,HP:0012770,HP:0005930,HP:0006190,HP:0010631,HP:0010665,HP:0006055,HP:0009189,HP:0003028,HP:0002970	MP:0004509,MP:0000552,MP:0005296,MP:0000558,MP:0005108,MP:0001402,MP:0002764,MP:0000559,MP:0002932
ORPHA:166035	Brachydactyly-Short Stature-Retinitis Pigmentosa Syndrome	CWC27	Cwc27<tm1b(KOMP)Wtsi> hom early	15.555	HP:0000028	MP:0001925
ORPHA:166119	Isolated Osteopoikilosis	LEMD3	Lemd3<em1(IMPC)Bay> het early	25.925	HP:0030955	MP:0020870,MP:0001364,MP:0001399
ORPHA:1662	Restrictive Dermopathy	LMNA	Lmna<tm1b(EUCOMM)Wtsi> het early	15.37	HP:0010219,HP:0006710,HP:0100490,HP:0000347	MP:0002764
ORPHA:167	Chédiak-Higashi Syndrome	LYST	Lyst<tm1b(EUCOMM)Wtsi> hom early	46.93	HP:0004527,HP:0001922,HP:0001875,HP:0001010,HP:0012176,HP:0007730,HP:0001251,HP:0001433,HP:0001288,HP:0005585,HP:0001903,HP:0001881,HP:0007703,HP:0005599,HP:0002540,HP:0031408,HP:0011990,HP:0001873,HP:0001876,HP:0001744,HP:0012156	MP:0002590,MP:0001322,MP:0005561,MP:0001402,MP:0002075,MP:0001325
ORPHA:1675	Dihydropyrimidine Dehydrogenase Deficiency	DPYD	Dpyd<tm1b(KOMP)Wtsi> hom early	22.265	HP:0002540,HP:0000218	MP:0000470,MP:0002574
ORPHA:168569	H Syndrome	SLC29A3	Slc29a3<em1(IMPC)Wtsi> hom early	45.475	HP:0002155,HP:0009125,HP:0000819,HP:0001935,HP:0001433,HP:0100790,HP:0012385,HP:0100727	MP:0004151,MP:0005179,MP:0010025,MP:0005642,MP:0002941,MP:0005562,MP:0002875,MP:0002874,MP:0008806,MP:0005419,MP:0002599,MP:0005560,MP:0005343,MP:0000186,MP:0003179,MP:0000183,MP:0005633,MP:0005344,MP:0003019,MP:0005567,MP:0010067,MP:0000208,MP:0002644,MP:0000218
ORPHA:168569	H Syndrome	SLC29A3	Slc29a3<em1(IMPC)Mbp> hom early	52.625	HP:0002024,HP:0001935,HP:0100776,HP:0011025,HP:0002110,HP:0001433,HP:0002716,HP:0000027,HP:0000135,HP:0007380,HP:0000054,HP:0008734,HP:0000105,HP:0100727	MP:0005333,MP:0011503,MP:0002059,MP:0000599,MP:0002989,MP:0002135,MP:0001175,MP:0000702,MP:0000691,MP:0001120,MP:0009483,MP:0000703,MP:0000689,MP:0009476,MP:0000495,MP:0000706,MP:0002981,MP:0004952,MP:0002339,MP:0000470,MP:0011882,MP:0010506,MP:0001157,MP:0000598,MP:0002637,MP:0000494
ORPHA:168796	Heart-Hand Syndrome, Slovenian Type	LMNA	Lmna<tm1b(EUCOMM)Wtsi> het early	26.325	HP:0001760,HP:0001156	MP:0002764
ORPHA:169095	Severe Combined Immunodeficiency Due To Foxn1 Deficiency	FOXN1	Foxn1<tm1.1(KOMP)Vlcg> hom early	23.8	HP:0005403	MP:0000703,MP:0000705
ORPHA:169186	Autosomal Recessive Centronuclear Myopathy	RYR1	Ryr1<tm1b(EUCOMM)Hmgu> het early	16.1	HP:0001712	MP:0004952
ORPHA:169189	Autosomal Dominant Centronuclear Myopathy	MTMR14	Mtmr14<tm1a(KOMP)Wtsi> hom early	38.605	HP:0008180	MP:0005343,MP:0002941,MP:0008806,MP:0002944
ORPHA:169189	Autosomal Dominant Centronuclear Myopathy	DNM2	Dnm2<tm1.1(KOMP)Vlcg> het early	36.58	HP:0000028,HP:0008180	MP:0002968,MP:0009709,MP:0004906
ORPHA:171	Primary Sclerosing Cholangitis	SEMA4D	Sema4d<tm1b(EUCOMM)Wtsi> hom early	42.57	HP:0000938,HP:0001879,HP:0003073,HP:0001395,HP:0100575,HP:0002240,HP:0001409,HP:0000939,HP:0012115,HP:0001433,HP:0001541,HP:0100727,HP:0030153,HP:0001396,HP:0001081,HP:0012440,HP:0001744,HP:0000952,HP:0001394,HP:0001402,HP:0001733	MP:0002968,MP:0000274,MP:0000691,MP:0010124
ORPHA:171430	Severe Congenital Nemaline Myopathy	LMOD3	Lmod3<em1(IMPC)Mbp> het early	18.62	HP:0000054,HP:0000047	MP:0003068,MP:0002135
ORPHA:171430	Severe Congenital Nemaline Myopathy	LMOD3	Lmod3<em1(IMPC)Mbp> het late	18.575	HP:0000054,HP:0000047	MP:0002135,MP:0009084,MP:0002989
ORPHA:171430	Severe Congenital Nemaline Myopathy	LMOD3	Lmod3<em1(IMPC)Mbp> hom early	36.16	HP:0003202,HP:0000047,HP:0010628,HP:0009025,HP:0005855,HP:0001371,HP:0001349,HP:0003803,HP:0002804,HP:0000054,HP:0003798,HP:0000775	MP:0000063,MP:0000538,MP:0010025,MP:0010024,MP:0000759,MP:0011874
ORPHA:171436	Typical Nemaline Myopathy	LMOD3	Lmod3<em1(IMPC)Mbp> het late	20.58	HP:0003236	MP:0005565
